graph_size,mode,agent_count,risk_alpha_label,risk_alpha,num_seeds,final_update,risk_ce_mean_positive_regret_mean,risk_ce_mean_positive_regret_std,risk_ce_mean_positive_regret_stderr,risk_ce_mean_positive_regret_ci95,risk_ce_ucb95_mean,risk_eval_realized_cost_mean,risk_eval_realized_cost_std,risk_eval_realized_cost_stderr,risk_eval_realized_cost_ci95,risk_eval_effective_cost_mean,risk_num_eval_decisions_mean,widths,num_nodes,num_edges,topology
large,deepcfr_rl_no_distill,5,0p60,0.6,3,5000,0.004740528630769677,0.003949056212422416,0.002279988667287046,0.00446877778788261,0.009920000466689026,8.779018414432807,0.9036461864089276,0.5217203689753731,1.0225719231917312,9.641141552777777,13.0,"5,5,5",17,38,main_path
large,deepcfr_rl_no_distill,5,1p00,1.0,3,5000,0.004550118381511365,0.00146668228634987,0.0008467894128397533,0.0016597072491659165,0.008596482573853368,9.276840595800248,0.49398061056196163,0.28519983848240427,0.5589916834255123,9.177546680555556,12.666666666666666,"5,5,5",17,38,main_path
large,ppo,5,0p00,0.0,3,5000,0.004995545648607603,0.0021245346481817105,0.0012266006510303976,0.0024041372760195794,0.00868961322033868,18.656728532920543,0.3665638972798687,0.21163576476973053,0.4148060989486718,18.0455,25.666666666666668,"5,5,5",17,38,main_path
large,ppo,5,0p20,0.2,3,5000,0.004974387843715598,0.004049783276829445,0.002338143465037125,0.004582761191472765,0.009315245944879619,8.675818528581427,1.830796864978744,1.0570110628270009,2.0717416831409214,9.104059747222223,12.666666666666666,"5,5,5",17,38,main_path
large,ppo,5,0p60,0.6,3,5000,0.008073599250577398,0.000529811019514444,0.00030588653473629437,0.0005995376080831369,0.014713950700115164,9.849248786287616,1.4135342868847967,0.8161044010417031,1.599564626041738,10.082617822222224,13.0,"5,5,5",17,38,main_path
large,ppo,5,1p00,1.0,3,5000,0.0065745138359913245,0.0023242745314099736,0.0013419205263801397,0.002630164231705074,0.012447097025426372,8.566426137493826,0.08962610268275281,0.05174565451030438,0.10142148284019657,9.16726048611111,12.0,"5,5,5",17,38,main_path
large,deepcfr,20,0p00,0.0,3,5000,0.00619927172856023,0.0016363380529681904,0.0009447402153664129,0.0018516908221181691,0.008510788251560113,72.8690663291484,6.421984300747132,3.7077343647679077,7.2671593549450995,71.66088888888889,63.666666666666664,"5,5,5",17,38,main_path
large,deepcfr,20,0p20,0.2,3,5000,0.006148922207612949,0.0017073377665874103,0.0009857319191368557,0.001932034561508237,0.008298094722902582,71.24074071288739,4.797078983970619,2.7695948427193335,5.428405891729894,70.44815727222222,63.666666666666664,"5,5,5",17,38,main_path
large,deepcfr,20,0p60,0.6,3,5000,0.006163841667930144,0.0018121357922773838,0.0010462370874795032,0.0020506246914598265,0.008397030244062943,69.65243287892308,2.2638118982498354,1.3070124088492203,2.561744321344472,70.82736212777776,61.666666666666664,"5,5,5",17,38,main_path
large,deepcfr,20,1p00,1.0,3,5000,0.005780023531075149,0.0007195569684282641,0.00041543640941932937,0.0008142553624618855,0.007965699420708397,67.71788663776344,1.5008460597024507,0.8665138765813991,1.6983671980995423,72.01564088888888,61.666666666666664,"5,5,5",17,38,main_path
large,deepcfr_rl_distill,20,0p00,0.0,3,5000,0.008746151701391173,0.0034145363819572767,0.001971383499280805,0.0038639116585903774,0.011689439877119403,74.50338206589946,6.716920612623887,3.8780159238237473,7.6009112106945445,73.6435,65.33333333333333,"5,5,5",17,38,main_path
large,deepcfr_rl_distill,20,0p20,0.2,3,5000,0.009272159668511073,0.0021824313753218325,0.0012600273420299453,0.0024696535903786926,0.012494890769659572,68.10402119187547,2.008959695856789,1.1598734211940258,2.2733519055402907,71.32032841666665,62.666666666666664,"5,5,5",17,38,main_path
